citizen_id,name,gender,birth_year,state,status,registered_date
CZ01156,Michael White,Female,1992,Kaduna,Alive,2017-07-21
CZ01157,Mary Umeh,Male,1947,Lagos,Alive,2019-10-19
CZ01158,Tobi Smith,Female,1993,Delta,Alive,2018-07-31
CZ01159,Linda Taylor,Female,1981,Borno,Alive,2024-02-10
CZ01160,Halima Abubakar,Female,1967,Plateau,Alive,2018-01-19
CZ01161,Paul Idris,Female,1940,Oyo,Alive,2016-05-01
CZ01162,George Adamu,Female,1974,Oyo,Alive,2017-05-08
CZ01163,Emeka Taylor,Female,1964,Sokoto,Alive,2017-03-10
CZ01164,George Adamu,Female,1998,Kaduna,Alive,2015-06-06
CZ01165,Paul Williams,Male,1979,Kano,Alive,2017-02-26
CZ01166,John Mohammed,Male,1953,Anambra,Alive,2018-12-28
CZ01167,Funke Abubakar,Female,1970,Plateau,Alive,2021-07-24
CZ01168,Musa Danjuma,Female,1978,Lagos,Alive,2015-08-31
CZ01169,John Igwe,Female,1977,Kaduna,Alive,2018-04-26
CZ01170,Daniel Nwosu,Male,1985,Borno,Alive,2024-01-17
CZ01171,Funke Okonkwo,Male,1975,Sokoto,Alive,2021-12-20
CZ01172,Chinedu White,Female,1986,Delta,Alive,2016-12-02
CZ01173,James Adeyemi,Female,1948,Oyo,Alive,2015-06-30
CZ01174,Daniel Suleiman,Female,1973,Plateau,Alive,2020-02-27
CZ01175,Samuel Eze,Female,1997,Edo,Deceased,2022-08-27
CZ01176,Rebecca Okafor,Male,1950,Kaduna,Alive,2016-08-21
CZ01177,Funke Miller,Male,1961,Rivers,Alive,2019-08-05
CZ01178,Tunde Bello,Male,1957,Sokoto,Alive,2021-12-07
CZ01179,Sarah Aliyu,Female,2008,Sokoto,Alive,2018-09-03
CZ01180,Ibrahim Brown,Male,1984,Sokoto,Alive,2016-02-22
CZ01181,Rita James,Female,1936,Plateau,Alive,2015-08-28
CZ01182,Peter Taylor,Female,1999,Lagos,Alive,2024-07-26
CZ01183,Chioma Adeyemi,Male,1979,Oyo,Alive,2018-08-04
CZ01184,Ngozi Davis,Female,1972,Lagos,Alive,2021-05-28
CZ01185,Frank Johnson,Female,1986,Sokoto,Alive,2022-08-01
CZ01186,Fatima Taylor,Male,1965,Rivers,Alive,2021-05-21
CZ01187,Esther Taylor,Male,1984,Sokoto,Alive,2021-01-22
CZ01188,Joy Adeyemi,Female,2005,Lagos,Alive,2018-03-24
CZ01189,Stella Smith,Male,1998,Anambra,Alive,2019-10-09
CZ01190,Tunde Taylor,Male,1935,Oyo,Alive,2019-01-19
CZ01191,Ibrahim Okonkwo,Female,1989,Kaduna,Alive,2015-05-28
CZ01192,Victor Taylor,Male,1960,Lagos,Alive,2020-12-07
CZ01193,Samuel Okonkwo,Male,1973,Lagos,Alive,2024-06-05
CZ01194,Paul Ojo,Male,1935,Sokoto,Alive,2016-05-30
CZ01195,Joseph White,Male,1965,Lagos,Alive,2015-05-15
CZ01196,Andrew Lawal,Male,1963,Edo,Alive,2020-11-14
CZ01197,Tunde Smith,Female,1949,Lagos,Alive,2015-07-26
CZ01198,Esther Sani,Female,2005,Kano,Alive,2016-12-10
CZ01199,Daniel Aliyu,Male,1961,Borno,Alive,2018-11-14
CZ01200,Halima Mohammed,Male,1997,Borno,Deceased,2017-06-16
CZ01201,Andrew Mohammed,Female,2005,Kano,Alive,2024-07-25
CZ01202,Michael Nnamdi,Female,1995,Rivers,Alive,2018-08-23
CZ01203,Musa Williams,Female,1944,Kano,Alive,2015-07-18
CZ01204,Stella Miller,Female,1989,Kaduna,Alive,2017-03-05
CZ01205,Frank Okafor,Male,1978,Enugu,Alive,2023-08-04
CZ01206,James Johnson,Female,1943,Borno,Alive,2024-03-28
CZ01207,Joy Wilson,Male,1935,Kano,Alive,2019-02-18
CZ01208,Kemi Eze,Female,1975,Edo,Alive,2016-10-08
CZ01209,Musa Nwosu,Female,1939,Kaduna,Alive,2023-09-27
CZ01210,Chinedu Miller,Male,1984,Kano,Alive,2024-02-20
CZ01211,Fatima Bello,Female,1977,Enugu,Alive,2023-07-04
CZ01212,Joseph Okoro,Female,1959,Borno,Alive,2023-07-30
CZ01213,John Wilson,Male,1938,Sokoto,Alive,2021-09-24
CZ01214,Victor White,Female,1990,Plateau,Alive,2016-10-03
CZ01215,Helen Idris,Female,2007,Rivers,Alive,2017-06-29
CZ01216,Joy Abubakar,Male,1937,Kaduna,Alive,2021-06-24
CZ01217,Paul Nwosu,Female,2000,Lagos,Alive,2017-09-27
CZ01218,Amina Bello,Male,1940,Edo,Alive,2024-02-16
CZ01219,Joseph White,Female,2006,Plateau,Alive,2024-11-05
CZ01220,Michael Bello,Female,1970,Edo,Deceased,2023-07-14
CZ01221,Fatima Amadi,Female,1992,Oyo,Alive,2019-12-29
CZ01222,Chinedu Eze,Female,1998,Anambra,Alive,2021-12-13
CZ01223,Daniel Chukwu,Male,1982,Enugu,Alive,2024-06-17
CZ01224,Mary Garba,Female,1997,Edo,Alive,2024-10-16
CZ01225,James White,Male,1995,Oyo,Alive,2019-04-08
CZ01226,Halima Brown,Female,1983,Plateau,Alive,2022-11-04
CZ01227,Joseph Adamu,Female,1978,Delta,Alive,2016-12-23
CZ01228,Frank Obi,Male,1990,Sokoto,Alive,2016-07-29
CZ01229,Joseph James,Female,1985,Delta,Alive,2019-07-19
CZ01230,Linda Miller,Female,1970,Oyo,Alive,2021-07-28
CZ01231,John Suleiman,Male,1969,Kaduna,Alive,2020-12-10
CZ01232,Rita Adeyemi,Male,2003,Enugu,Deceased,2022-04-02
CZ01233,Andrew Williams,Male,1981,Lagos,Alive,2019-01-06
CZ01234,Stella Johnson,Male,2008,Anambra,Alive,2016-01-27
CZ01235,Mary Obi,Male,1954,Anambra,Alive,2015-10-31
CZ01236,Rita Aliyu,Female,2001,Kaduna,Alive,2022-06-23
CZ01237,Aisha Eze,Female,1993,Sokoto,Alive,2017-11-28
CZ01238,David Sani,Male,1991,Sokoto,Alive,2022-01-05
CZ01239,Halima Brown,Male,2000,Rivers,Alive,2019-01-09
CZ01240,Rita Johnson,Female,1967,Plateau,Alive,2019-05-13
CZ01241,Helen Okonkwo,Female,1936,Plateau,Alive,2019-02-10
CZ01242,Funke Williams,Female,1937,Kaduna,Alive,2015-04-11
CZ01243,Michael Okonkwo,Male,1965,Kano,Alive,2017-10-01
CZ01244,Blessing Ojo,Female,1986,Enugu,Alive,2020-01-18
CZ01245,Emeka Chukwu,Female,1956,Kano,Alive,2015-03-26
CZ01246,Chinedu Suleiman,Male,1983,Plateau,Alive,2016-05-04
CZ01247,Esther Yusuf,Female,1963,Edo,Alive,2018-03-21
CZ01248,Ngozi Miller,Male,1995,Sokoto,Alive,2018-04-24
CZ01249,Victor Abubakar,Female,1953,Kaduna,Alive,2020-07-02
CZ01250,James Danjuma,Male,1939,Rivers,Alive,2019-05-06
CZ01251,Halima Wilson,Male,1998,Oyo,Deceased,2022-11-19
CZ01252,Chioma Miller,Male,1940,Enugu,Alive,2019-04-02
CZ01253,Chinedu Amadi,Female,1959,Borno,Alive,2024-02-06
CZ01254,Joy Balogun,Male,2008,Plateau,Alive,2022-04-12
CZ01255,Tobi Smith,Male,1985,Kaduna,Alive,2016-04-02
CZ01256,Aisha Williams,Female,1945,Plateau,Alive,2019-06-16
CZ01257,Aisha Nnamdi,Female,2006,Plateau,Alive,2015-01-23
CZ01258,Chioma Lawal,Female,1953,Kano,Alive,2019-10-23
CZ01259,Musa Davis,Male,1992,Anambra,Alive,2023-04-05
CZ01260,Tunde Idris,Female,1937,Borno,Alive,2022-05-21
CZ01261,Blessing Igwe,Male,1983,Sokoto,Alive,2024-01-15
CZ01262,Rebecca Nnamdi,Male,2007,Kano,Alive,2018-06-17
CZ01263,Musa White,Male,1935,Enugu,Alive,2018-10-13
CZ01264,George Suleiman,Male,1951,Sokoto,Alive,2024-10-27
CZ01265,Victor Ojo,Male,1985,Kano,Alive,2022-12-16
CZ01266,Linda Balogun,Female,1993,Edo,Alive,2018-11-11
CZ01267,Fatima Ojo,Female,1969,Borno,Alive,2019-04-14
CZ01268,Daniel Obi,Female,1952,Plateau,Alive,2017-12-11
CZ01269,Zainab Williams,Male,1994,Delta,Alive,2019-06-04
CZ01270,Linda James,Female,1943,Oyo,Alive,2017-12-07
CZ01271,Paul James,Male,1980,Anambra,Alive,2021-07-20
CZ01272,Musa Obi,Male,1965,Kano,Alive,2015-05-13
CZ01273,Funke Miller,Male,1977,Kaduna,Alive,2024-07-17
CZ01274,Daniel Clark,Male,1997,Lagos,Alive,2015-03-09
CZ01275,Joseph Moore,Male,1985,Edo,Alive,2018-12-12
CZ01276,Tobi Adeyemi,Male,2005,Sokoto,Alive,2023-11-17
CZ01277,Halima James,Male,1971,Kaduna,Alive,2019-09-13
CZ01278,Stella Clark,Female,1985,Lagos,Alive,2021-09-26
CZ01279,Joseph Suleiman,Male,1968,Kano,Alive,2018-04-09
CZ01280,Esther Taylor,Female,1986,Kano,Alive,2016-10-21
CZ01281,Sarah Clark,Female,1936,Edo,Alive,2018-03-06
CZ01282,Aisha Davis,Female,1995,Plateau,Alive,2024-12-08
CZ01283,Chioma Nnamdi,Female,2002,Oyo,Alive,2020-06-03
CZ01284,Funke Davis,Female,2006,Kaduna,Alive,2021-09-18
CZ01285,Linda Lawal,Female,2008,Oyo,Alive,2019-12-24
CZ01286,Frank Ojo,Female,1993,Plateau,Alive,2017-03-19
CZ01287,Ibrahim Okoro,Female,2002,Kaduna,Alive,2016-07-16
CZ01288,Musa Nwosu,Male,1944,Kaduna,Alive,2021-01-28
CZ01289,Funke Obi,Male,2005,Enugu,Alive,2024-08-31
CZ01290,Musa Chukwu,Male,1998,Anambra,Alive,2021-10-19
CZ01291,Samuel Sani,Male,2001,Rivers,Alive,2018-11-26
CZ01292,Rita Yusuf,Male,1985,Enugu,Alive,2019-04-22
CZ01293,Musa Lawal,Female,1955,Sokoto,Alive,2019-01-28
CZ01294,Aisha Sani,Male,1948,Sokoto,Alive,2024-07-25
CZ01295,Sarah Balogun,Female,1941,Edo,Alive,2023-08-23
CZ01296,Linda Obi,Female,1938,Rivers,Alive,2018-07-19
CZ01297,Samuel Brown,Male,2000,Delta,Alive,2018-04-28
CZ01298,Ahmed Davis,Female,1981,Borno,Alive,2017-04-19
CZ01299,Paul Moore,Male,1951,Delta,Alive,2021-05-12
CZ01300,Joy Bello,Female,1982,Delta,Alive,2018-02-21
CZ01301,Fatima Lawal,Male,1997,Enugu,Alive,2020-04-13
CZ01302,Michael White,Male,1974,Borno,Alive,2022-12-21
CZ01303,Peter Okonkwo,Male,1974,Kaduna,Alive,2018-10-23
CZ01304,Amina Ojo,Female,1941,Plateau,Alive,2021-04-25
CZ01305,Tunde Amadi,Male,1992,Sokoto,Alive,2017-04-12
CZ01306,James Obi,Male,1988,Anambra,Alive,2023-04-23
CZ01307,David Obi,Female,1938,Oyo,Alive,2020-02-17
CZ01308,Linda Chukwu,Male,1981,Kaduna,Alive,2024-01-13
CZ01309,Michael Smith,Male,1970,Rivers,Alive,2021-04-06
CZ01310,Musa Williams,Female,1972,Rivers,Alive,2017-02-09
CZ01311,Andrew Yusuf,Female,2007,Borno,Alive,2021-10-18
CZ01312,James Idris,Male,1980,Enugu,Alive,2016-05-15
CZ01313,Victor Idris,Female,1965,Plateau,Alive,2022-07-01
CZ01314,Rebecca Davis,Male,1947,Kaduna,Alive,2016-07-02
CZ01315,Blessing Okoro,Female,2004,Delta,Alive,2020-08-29
CZ01316,Zainab Idris,Female,1987,Delta,Deceased,2024-08-29
CZ01317,Victor Garba,Female,1978,Sokoto,Alive,2016-06-25
CZ01318,Chioma Danjuma,Female,1982,Edo,Alive,2019-08-19
CZ01319,Paul Sani,Female,2001,Oyo,Alive,2019-06-10
CZ01320,Kemi Wilson,Female,1991,Rivers,Alive,2021-08-24
CZ01321,Emeka Johnson,Female,1996,Anambra,Alive,2022-12-30
CZ01322,Emeka Bello,Male,1999,Delta,Alive,2020-09-25
CZ01323,Emeka Balogun,Female,1981,Delta,Alive,2021-09-25
CZ01324,Grace Aliyu,Male,1983,Delta,Alive,2019-08-23
CZ01325,Sarah Nnamdi,Female,1977,Sokoto,Alive,2019-02-03
CZ01326,Ngozi Uche,Female,1943,Borno,Alive,2018-04-22
CZ01327,Fatima Moore,Female,1964,Rivers,Alive,2021-06-14
CZ01328,Funke Lawal,Male,1970,Kano,Alive,2024-02-16
CZ01329,Funke Nwosu,Male,1973,Lagos,Alive,2016-02-23
CZ01330,Tunde Okafor,Female,1940,Kano,Alive,2024-07-28
CZ01331,Andrew Okoro,Male,1998,Lagos,Alive,2020-10-09
CZ01332,Aisha Nwosu,Male,1954,Plateau,Alive,2023-02-13
CZ01333,Ahmed Danjuma,Male,2004,Sokoto,Alive,2022-01-19
CZ01334,Musa Lawal,Female,1962,Kano,Alive,2022-05-08
CZ01335,Victor Adeyemi,Male,1961,Kaduna,Alive,2015-10-08
CZ01336,Zainab Adeyemi,Female,2003,Oyo,Alive,2017-11-23
CZ01337,Amina Nwosu,Female,1974,Plateau,Deceased,2020-10-03
CZ01338,Emeka Lawal,Female,2008,Borno,Alive,2023-03-14
CZ01339,Esther White,Female,1957,Plateau,Alive,2019-10-28
CZ01340,Tunde Amadi,Male,1978,Kaduna,Alive,2016-09-09
CZ01341,George Ojo,Male,1961,Plateau,Alive,2018-04-15
CZ01342,Peter Okonkwo,Female,1983,Plateau,Alive,2017-01-05
CZ01343,Andrew Mohammed,Male,1974,Enugu,Alive,2015-05-31
CZ01344,Frank Uche,Male,1935,Lagos,Alive,2021-02-14
CZ01345,Emeka Umeh,Female,1955,Lagos,Alive,2018-12-21
CZ01346,Tunde Suleiman,Female,1992,Sokoto,Alive,2015-03-27
CZ01347,Sarah Igwe,Male,1942,Plateau,Alive,2021-01-12
CZ01348,Chinedu Davis,Female,1991,Lagos,Alive,2021-07-03
CZ01349,Joseph Suleiman,Female,1966,Sokoto,Alive,2017-11-24
CZ01350,Zainab Okafor,Female,1984,Anambra,Alive,2023-08-11
CZ01351,Chioma Balogun,Male,1965,Anambra,Alive,2021-07-12
CZ01352,Chioma Sani,Female,1967,Anambra,Alive,2018-02-17
CZ01353,Joseph Yusuf,Male,1963,Enugu,Alive,2022-07-18
CZ01354,George Nnamdi,Female,1975,Borno,Alive,2018-08-30
CZ01355,Emeka Clark,Male,1957,Lagos,Alive,2017-01-02
CZ01356,Samuel Clark,Female,1972,Plateau,Alive,2018-07-14
CZ01357,Grace Adamu,Male,1981,Sokoto,Alive,2020-07-12
CZ01358,David Danjuma,Male,1995,Oyo,Alive,2015-04-21
CZ01359,Daniel Clark,Male,1973,Kano,Alive,2023-03-04
CZ01360,Rebecca Aliyu,Female,1992,Borno,Alive,2023-05-07
CZ01361,Sarah Okonkwo,Male,1954,Anambra,Alive,2023-05-13
CZ01362,Grace Wilson,Female,1992,Lagos,Alive,2024-06-08
CZ01363,Joseph Smith,Female,1997,Kano,Alive,2019-03-02
CZ01364,Esther Balogun,Female,2005,Kano,Alive,2017-03-05
CZ01365,Musa Adeyemi,Female,1981,Anambra,Alive,2021-01-03
CZ01366,Joseph Aliyu,Male,1993,Delta,Alive,2015-05-23
CZ01367,Blessing Miller,Male,1942,Kano,Alive,2021-03-11
CZ01368,Andrew Bello,Female,1972,Delta,Alive,2020-01-03
CZ01369,Chioma Adeyemi,Female,1979,Kaduna,Alive,2021-01-20
CZ01370,Chioma Idris,Female,2003,Enugu,Alive,2015-01-06
CZ01371,Ngozi Umeh,Male,1948,Lagos,Alive,2018-06-12
CZ01372,Frank Balogun,Female,1956,Sokoto,Alive,2023-04-28
CZ01373,Rita Miller,Male,1943,Anambra,Alive,2017-05-22
CZ01374,Kemi Bello,Male,1948,Delta,Alive,2022-08-30
CZ01375,Joy Igwe,Male,1983,Anambra,Alive,2018-04-07
CZ01376,Funke Aliyu,Female,1953,Delta,Alive,2015-11-13
CZ01377,Chinedu Brown,Female,1996,Kano,Alive,2020-02-26
CZ01378,Fatima Igwe,Female,1987,Plateau,Alive,2023-03-16
CZ01379,Daniel Wilson,Female,1965,Borno,Alive,2017-07-08
CZ01380,Funke Uche,Female,1999,Rivers,Alive,2018-12-24
CZ01381,Amina Suleiman,Female,1968,Delta,Alive,2016-11-07
CZ01382,Musa Adamu,Male,1964,Edo,Alive,2023-12-20
CZ01383,Frank Moore,Female,1985,Anambra,Alive,2017-06-27
CZ01384,Chinedu Moore,Male,2008,Enugu,Alive,2022-08-02
CZ01385,Chinedu Okonkwo,Male,1963,Delta,Alive,2018-07-30
CZ01386,Grace Aliyu,Male,2002,Oyo,Alive,2023-09-25
CZ01387,Michael Danjuma,Female,1978,Borno,Alive,2018-05-04
CZ01388,Michael Sani,Male,1990,Lagos,Alive,2022-07-11
CZ01389,Tobi Adeyemi,Female,1936,Enugu,Alive,2021-07-26
CZ01390,Chioma Ojo,Male,1969,Kaduna,Alive,2016-12-25
CZ01391,Amina Amadi,Female,2004,Kaduna,Alive,2017-03-11
CZ01392,Mary Amadi,Male,1950,Kano,Alive,2023-08-29
CZ01393,Samuel Okoro,Female,1983,Plateau,Alive,2021-10-15
CZ01394,Victor Eze,Male,1938,Lagos,Alive,2018-02-07
CZ01395,Funke Adeyemi,Female,1982,Borno,Alive,2024-01-01
CZ01396,Joseph Ojo,Male,2004,Edo,Alive,2016-11-20
CZ01397,Ibrahim James,Male,1981,Lagos,Alive,2019-01-31
CZ01398,Samuel Igwe,Female,1970,Lagos,Alive,2018-01-10
CZ01399,Zainab James,Male,1939,Lagos,Alive,2019-07-21
CZ01400,Halima Umeh,Female,1944,Delta,Alive,2016-06-17
CZ01401,Victor Miller,Male,1936,Enugu,Alive,2022-05-04
CZ01402,Victor Taylor,Male,1994,Anambra,Alive,2024-06-19
CZ01403,Grace Adeyemi,Male,1998,Borno,Alive,2015-12-10
CZ01404,David Okafor,Female,1948,Lagos,Alive,2017-04-10
CZ01405,Chinedu Lawal,Male,1950,Delta,Alive,2022-08-19
CZ01406,Andrew Aliyu,Male,1970,Kaduna,Alive,2021-06-10
CZ01407,Grace Smith,Male,2006,Kaduna,Alive,2018-03-19
CZ01408,Daniel Umeh,Male,1943,Enugu,Alive,2018-03-16
CZ01409,Helen Adamu,Male,1988,Anambra,Alive,2018-04-12
CZ01410,Tunde Aliyu,Female,1979,Sokoto,Alive,2020-01-02
CZ01411,Ngozi Okafor,Female,1987,Rivers,Alive,2022-11-27
CZ01412,Chioma Chukwu,Male,1986,Lagos,Alive,2020-05-17
CZ01413,Halima Aliyu,Male,1941,Rivers,Alive,2016-06-03
CZ01414,Daniel Clark,Female,1974,Sokoto,Alive,2015-12-24
CZ01415,Sarah Taylor,Female,1948,Oyo,Alive,2019-02-11
CZ01416,Funke Moore,Male,1944,Delta,Alive,2016-05-12
CZ01417,Ngozi Smith,Female,1970,Sokoto,Alive,2023-07-07
CZ01418,Funke Adamu,Male,1984,Borno,Alive,2017-10-08
CZ01419,Musa Uche,Female,1999,Kaduna,Alive,2019-12-02
CZ01420,Linda James,Female,2002,Edo,Alive,2024-08-15
CZ01421,Rita Lawal,Male,2004,Plateau,Alive,2016-11-07
CZ01422,John Okoro,Male,1977,Rivers,Alive,2023-11-20
CZ01423,Joy Sani,Male,1971,Sokoto,Alive,2023-12-08
CZ01424,Samuel Suleiman,Male,1989,Anambra,Alive,2016-08-17
CZ01425,Ahmed Eze,Male,1991,Kano,Alive,2021-02-13
CZ01426,Paul Uche,Male,1941,Enugu,Alive,2024-01-31
CZ01427,Mary Lawal,Male,2001,Sokoto,Alive,2018-05-06
CZ01428,Chioma Bello,Male,1948,Borno,Alive,2016-06-09
CZ01429,Halima Mohammed,Female,1981,Oyo,Alive,2019-12-31
CZ01430,Kemi Moore,Female,1993,Enugu,Alive,2016-10-21
CZ01431,Sarah Clark,Male,1984,Edo,Alive,2022-01-24
CZ01432,Victor Eze,Male,1957,Delta,Alive,2020-08-19
CZ01433,Grace Nwosu,Female,1971,Borno,Alive,2021-06-22
CZ01434,James Nnamdi,Male,1968,Plateau,Alive,2022-07-20
CZ01435,Daniel Sani,Male,1990,Rivers,Alive,2017-11-23
CZ01436,Stella Garba,Female,1984,Sokoto,Alive,2018-11-04
CZ01437,Joy Brown,Male,1992,Borno,Alive,2017-09-10
CZ01438,Kemi Okoro,Male,1980,Plateau,Alive,2023-08-26
CZ01439,Tunde Obi,Female,2005,Kano,Alive,2020-05-11
CZ01440,Samuel Hassan,Male,1949,Kaduna,Alive,2019-08-17
CZ01441,Joseph Danjuma,Male,1947,Edo,Alive,2023-01-27
CZ01442,James Mohammed,Female,1997,Lagos,Alive,2015-09-22
CZ01443,Tobi Davis,Male,1957,Enugu,Alive,2015-10-08
CZ01444,Joy Amadi,Female,2008,Delta,Alive,2019-09-19
CZ01445,Tobi Miller,Male,1963,Enugu,Alive,2024-04-18
CZ01446,Rebecca Abubakar,Male,1997,Enugu,Deceased,2019-08-01
CZ01447,Blessing Chukwu,Male,1942,Borno,Alive,2022-09-23
CZ01448,Linda Idris,Male,1956,Lagos,Alive,2017-02-04
CZ01449,Blessing Chukwu,Male,1952,Sokoto,Alive,2024-06-24
CZ01450,David Miller,Female,1951,Delta,Alive,2020-12-03
CZ01451,Ngozi Chukwu,Female,2004,Borno,Alive,2021-04-01
CZ01452,Esther Eze,Male,1950,Kano,Alive,2017-07-09
CZ01453,Tobi Eze,Male,1960,Kano,Alive,2021-10-19
CZ01454,Chioma Moore,Male,1956,Lagos,Alive,2015-08-30
CZ01455,George Danjuma,Male,1962,Delta,Alive,2022-06-07
CZ01456,Daniel Ojo,Female,1951,Enugu,Alive,2022-02-24
CZ01457,Victor Aliyu,Female,1968,Kano,Alive,2020-05-12
CZ01458,Sarah Okonkwo,Male,1957,Anambra,Alive,2023-06-26
CZ01459,Grace Igwe,Male,1961,Lagos,Alive,2022-01-06
CZ01460,Michael Okoro,Male,1999,Borno,Alive,2022-01-25
CZ01461,Esther Uche,Male,1937,Plateau,Alive,2021-07-04
CZ01462,Kemi Okoro,Female,1957,Anambra,Alive,2019-11-28
CZ01463,Fatima Garba,Female,1995,Anambra,Alive,2021-08-20
CZ01464,Frank Nwosu,Male,1990,Rivers,Alive,2021-03-24
CZ01465,Funke Igwe,Male,1976,Borno,Alive,2018-01-20
CZ01466,Mary Clark,Male,2005,Rivers,Alive,2021-02-20
CZ01467,Linda Nwosu,Female,1944,Oyo,Alive,2023-12-30
CZ01468,Peter Moore,Female,1978,Edo,Alive,2019-05-11
CZ01469,Joy Adamu,Female,1977,Delta,Alive,2019-02-27
CZ01470,Daniel Eze,Female,1952,Borno,Alive,2018-07-13
CZ01471,James Brown,Female,1970,Lagos,Alive,2017-03-20
CZ01472,John Moore,Male,1969,Borno,Alive,2019-08-22
CZ01473,Chioma Lawal,Male,1952,Sokoto,Alive,2015-03-03
CZ01474,Mary Clark,Female,1977,Plateau,Deceased,2018-03-07
CZ01475,Samuel Johnson,Female,1946,Anambra,Alive,2016-09-06
CZ01476,George Moore,Male,1996,Borno,Alive,2020-05-30
CZ01477,Esther Williams,Female,1935,Lagos,Alive,2018-04-03
CZ01478,Blessing Garba,Female,1944,Plateau,Alive,2023-01-25
CZ01479,Emeka Miller,Female,1994,Borno,Alive,2015-08-27
CZ01480,Ngozi Brown,Female,1973,Rivers,Alive,2024-01-28
CZ01481,James Garba,Male,1952,Enugu,Alive,2018-05-07
CZ01482,Rebecca Bello,Female,1980,Sokoto,Deceased,2022-12-25
CZ01483,Andrew Amadi,Male,1954,Lagos,Alive,2017-12-19
CZ01484,James Okafor,Male,1965,Kaduna,Alive,2022-12-03
CZ01485,Aisha Clark,Male,1990,Kano,Alive,2015-09-09
CZ01486,John Ojo,Male,1989,Borno,Alive,2020-09-25
CZ01487,Peter Okoro,Male,1962,Plateau,Alive,2015-10-08
CZ01488,Musa Abubakar,Male,1982,Lagos,Alive,2018-04-06
CZ01489,Chioma Smith,Female,1969,Oyo,Alive,2023-08-05
CZ01490,Ngozi Davis,Female,1959,Rivers,Alive,2024-06-04
CZ01491,Samuel Amadi,Male,1964,Kano,Alive,2019-10-26
CZ01492,Samuel James,Male,2001,Oyo,Alive,2020-02-15
CZ01493,James James,Female,1965,Kaduna,Alive,2021-07-20
CZ01494,Ahmed James,Male,1953,Kano,Alive,2019-02-15
CZ01495,Fatima Aliyu,Female,1980,Lagos,Alive,2018-02-09
CZ01496,Victor Miller,Female,2006,Lagos,Alive,2016-11-13
CZ01497,Victor Chukwu,Male,1944,Borno,Alive,2015-04-13
CZ01498,James Aliyu,Female,1995,Sokoto,Alive,2019-07-04
CZ01499,Peter Mohammed,Female,1995,Plateau,Alive,2024-12-03
CZ01500,Rita Taylor,Male,1954,Lagos,Alive,2018-08-08
CZ01501,Chinedu Bello,Male,1959,Anambra,Alive,2021-07-11
CZ01502,Chioma Moore,Male,1963,Rivers,Alive,2015-01-13
CZ01503,Peter Davis,Male,1967,Kaduna,Alive,2022-03-04
CZ01504,Frank Garba,Female,1983,Enugu,Alive,2016-05-31
CZ01505,Samuel Eze,Male,1997,Sokoto,Alive,2017-06-19
CZ01506,Ibrahim Davis,Male,1994,Borno,Alive,2020-01-18
CZ01507,Sarah Adeyemi,Male,1944,Kaduna,Alive,2017-07-05
CZ01508,Linda Davis,Female,1979,Enugu,Alive,2017-09-13
CZ01509,Victor Nnamdi,Male,2005,Oyo,Alive,2018-02-05
CZ01510,Mary Clark,Female,1942,Plateau,Alive,2024-04-30
CZ01511,Frank Eze,Female,1955,Anambra,Alive,2021-04-10
CZ01512,Fatima Igwe,Male,1962,Edo,Alive,2016-06-24
CZ01513,John Suleiman,Male,2001,Enugu,Alive,2023-09-25
CZ01514,Fatima Smith,Male,2002,Borno,Alive,2016-07-28
CZ01515,Rita Garba,Female,1946,Sokoto,Alive,2024-06-12
CZ01516,Daniel Balogun,Female,1968,Lagos,Alive,2020-07-24
CZ01517,David Uche,Male,1978,Rivers,Alive,2018-03-08
CZ01518,Paul Smith,Female,1959,Borno,Alive,2019-01-25
CZ01519,Chioma Okonkwo,Male,2000,Rivers,Alive,2023-05-28
CZ01520,Joy Smith,Female,1946,Rivers,Alive,2018-01-08
CZ01521,Amina Brown,Male,1953,Delta,Alive,2017-03-01
CZ01522,Amina Smith,Female,1935,Kaduna,Alive,2019-03-24
CZ01523,Blessing Ojo,Female,1935,Rivers,Alive,2020-10-26
CZ01524,Grace Hassan,Female,1949,Edo,Alive,2020-11-12
CZ01525,James Chukwu,Female,1971,Sokoto,Alive,2021-04-30
CZ01526,Ngozi Abubakar,Male,2005,Oyo,Alive,2024-10-21
CZ01527,Victor Sani,Female,1955,Borno,Alive,2020-03-24
CZ01528,Michael Johnson,Male,1944,Oyo,Alive,2024-02-23
CZ01529,James Suleiman,Female,1968,Edo,Deceased,2023-06-05
CZ01530,George Mohammed,Female,1993,Delta,Alive,2018-05-23
CZ01531,David Williams,Female,1972,Rivers,Alive,2016-02-21
CZ01532,Funke Bello,Male,1947,Enugu,Alive,2022-03-08
CZ01533,Blessing Johnson,Male,1977,Lagos,Alive,2021-05-10
CZ01534,Joseph Adamu,Male,1948,Plateau,Alive,2018-07-24
CZ01535,Esther Yusuf,Male,1971,Lagos,Alive,2020-03-11
CZ01536,Blessing Hassan,Female,1976,Delta,Alive,2021-08-08
CZ01537,Michael Okonkwo,Male,1989,Kaduna,Deceased,2022-10-13
CZ01538,Victor Adeyemi,Male,1947,Edo,Alive,2024-07-20
CZ01539,Grace Igwe,Male,1985,Edo,Alive,2015-11-22
CZ01540,Tunde Adamu,Male,1976,Enugu,Alive,2015-03-19
CZ01541,Joseph Okonkwo,Male,1960,Kano,Alive,2018-02-20
